Rcd_DT,CIF_NO,APPL_NO,AGREE_NO,APPL_DT,APPL_STS,JUDGE_DT,SCORING_POINT,SCORING_TYPE,SCORING_RANK,LOAN_CODE,LOAN_TYP_ID,LOAN_GRP,AGENT_CODE1,AGENT_CODE2,APPL_CHANNEL,REJECT_CODE,FIN_AMT,FIN_PRFT_AMT,FIN_TOTAL_AMT,INST_AMT,DEPOSIT,INTEREST,TOTAL_INST,JointIncome_FG,SCORE_DECISION,NetIncome,Income,Age,HomeYear,YearOfBusiness,AnnualIncome,TOTAL_AEON_INST,TOTAL_AEON_OSB,CUR_REPAY_RATIO,NEW_REPAY_RATIO,NDI,CUR_DSR,NEW_DSR,B_OtherIncome,B_NonBankCommitment,DEPENDANT,YEAR_MADE,NOB,HomeOwner_flag,CIFState,Race,Gender,Marital,National,Occupation,Academic,B_AdvInstallPymt,AdvInstallPymtBand,JudgeWeek_FG,Biometric_FG,E-KYC,OTP,APPLY_FIN_AMT,PreAssessment_Flag
2026-09-02,68685794,00000000185,800000000185,20260826,Approve,20260910,954,3,G,128,13,1,9768,79,TELEMARKETING,,60016.93,9092.56,69109.49,1919.71,30,5.05,36,N,A,17819.77,17819.77,35,16,6,282287.76,84,30747.21,24.82,33.89,1052.04,22.06,31.46,29.27,932.43,0,2021,Plantation,Y,Kedah,Malay,M,SINGLE,MALAYSIAN,Nurse,STPM,654.94,A,1,N,pass,pass,84016.33,N
2026-09-02,43647146,00000000186,800000000186,20260901,Approve,20260920,851,4,A,126,17,2,1345,27,TELEMARKETING,,127179.58,56086.19,183265.77,1696.91,5,4.9,108,-,A,23910.74,23910.74,62,12,20,355992.24,108,84566.88,18.73,24.92,6801.92,16.29,25.46,84.16,683.61,1,,Healthcare,Y,Selangor,Malay,M,SINGLE,MALAYSIAN,Doctor,Bachelor Degree,3025.87,,,Y,fail,pass,137931.13,N
2026-09-02,78646672,00000000187,800000000187,20260827,Approve,20260919,796,3,A,159,26,1,2848,53,WEBSITE,,54667.23,17488.05,72155.28,858.99,0,4.57,84,Y,A,23348.34,23348.34,45,20,19,324475.68,84,100673.92,19.92,23.39,5172.48,19.5,24.43,692.1,1645.31,0,,Construction,N,Terengganu,Malay,F,SINGLE,MALAYSIAN,Administrator,Bachelor Degree,4297.34,A,,N,pass,pass,74276.08,Y
2026-09-02,67166499,00000000188,800000000188,20260901,Approve,20260907,421,1,C,160,16,3,7961,71,MOBILE_APP,,42574.13,25633.88,68208.01,631.56,30,6.69,108,N,A,2464.73,2464.73,60,29,35,36763.68,84,19346.52,41.96,46.75,3754.66,39.25,47.5,1412.84,1887.74,5,,Agriculture,Y,Perak,Malay,F,MARRIED,MALAYSIAN,Retail Assistant,SPM,1178.29,C,1,N,pass,pass,70921.14,N
2026-09-02,12999320,00000000189,800000000189,20260901,Approve,20260902,506,2,D,172,20,2,3081,30,WEBSITE,,74438.69,15721.45,90160.14,2504.45,5,7.04,36,Y,A,5426.12,5426.12,60,26,37,86604.48,12,30504.45,39.03,43.47,1110.26,47.27,51.89,2188.19,278.99,1,,Financial Services,Y,Sabah,Malay,M,SINGLE,MALAYSIAN,Driver,Diploma,4240.58,C,1,N,fail,pass,91282.55,Y
2026-09-02,79959650,00000000190,800000000190,20260828,Approve,20260927,349,3,F,162,16,2,6763,51,WEBSITE,,88934.08,46067.85,135001.93,1607.17,30,7.4,84,Y,A,3712.91,3712.91,57,34,23,53063.4,84,21741.64,41.03,44.41,2883.64,42.86,51.71,972.47,799.47,1,,Construction,Y,Terengganu,Malay,M,MARRIED,MALAYSIAN,Chef,Diploma,112.33,C,1,Y,fail,fail,139368.38,Y
2026-09-02,94461020,00000000191,800000000191,20260831,Approve,20260923,580,1,G,199,26,,4197,51,TELEMARKETING,,43883.87,8201.9,52085.77,1446.83,20,6.23,36, ,A,11178.68,11178.68,62,32,12,169708.44,36,120256.36,28.72,33.36,2574.26,26.85,32.29,2943.36,1208.02,1,,Healthcare,Y,Kedah,Malay,F,SINGLE,MALAYSIAN,Lecturer,Diploma,3264.07,,,N,fail,pass,63270.91,N
2026-09-02,35857500,00000000192,800000000192,20260902,Approve,20260923,974,2,D,183,18,,3500,96,WEBSITE,,38990.98,8656.0,47646.98,794.12,10,4.44,60,N,A,22905.11,22905.11,59,25,34,333280.44,36,51840.78,8.38,15.25,777.03,8.1,9.94,1761.17,493.76,2,2019,Manufacturing,N,Kuala Lumpur,Chinese,M,DIVORCED,MALAYSIAN,Civil Servant,SPM,475.01,B,,Y,fail,pass,39644.21,Y
2026-09-02,48724523,00000000193,800000000193,20260902,Approve,20260902,610,4,C,143,15,,9275,60,WEBSITE,,15699.2,7714.59,23413.79,216.79,30,5.46,108,N,A,18253.92,18253.92,43,5,16,293832.96,84,110431.26,22.71,24.48,2938.7,19.26,26.16,2688.3,1617.87,0,,Financial Services,N,Sarawak,Malay,F,MARRIED,MALAYSIAN,Nurse,SPM,1125.39,C,,N,pass,pass,21978.75,Y
2026-09-02,75567003,00000000194,800000000194,20260828,Approve,20260905,672,4,C,150,26,2,5438,73,MOBILE_APP,,54755.01,27005.17,81760.18,757.04,0,5.48,108, ,A,19892.09,19892.09,32,2,12,320368.68,84,164175.91,19.91,21.28,2765.27,26.15,30.17,572.94,1170.79,2,,Plantation,N,Pulau Pinang,Malay,M,MARRIED,MALAYSIAN,Army Personnel,Bachelor Degree,2114.26,B,,Y,fail,fail,55687.18,Y
2026-09-02,18369828,00000000195,800000000195,20260831,Approve,20260926,849,4,D,115,20,3,2049,83,MOBILE_APP,,31269.1,14943.5,46212.6,427.89,5,5.31,108,N,A,15192.78,15192.78,65,13,38,235852.32,12,67331.65,18.88,26.09,1539.11,14.31,21.55,1404.82,1924.18,1,,Hospitality,Y,Perak,Chinese,F,SINGLE,MALAYSIAN,Engineer,SPM,1515.68,,,N,pass,pass,32807.17,N
2026-09-02,91790169,00000000196,800000000196,20260828,Approve,20260913,796,3,A,164,32,3,9086,57,MOBILE_APP,,8067.92,1319.1,9387.02,260.75,10,5.45,36,N,A,17162.91,17162.91,27,2,8,247956.0,108,89949.37,7.63,15.78,2389.47,6.32,9.17,1380.69,164.64,2,2016,Oil & Gas,N,Kuala Lumpur,Malay,M,MARRIED,MALAYSIAN,Teacher,SPM,3729.23,B,1,Y,pass,pass,8877.9,Y
2026-09-02,26045299,00000000197,800000000197,20260902,Approve,20260919,817,1,B,193,27,2,9589,74,WEBSITE,,106917.47,48497.76,155415.23,1439.03,10,5.04,108, ,A,21981.05,21981.05,61,24,0,355776.84,84,104494.85,26.61,30.64,3189.54,30.16,33.39,2348.27,943.08,2,,Government,Y,Johor,Chinese,F,DIVORCED,MALAYSIAN,Administrator,SPM,4542.8,C,1,N,fail,pass,109446.88,N
2026-09-02,50174547,00000000198,800000000198,20260829,Approve,20260922,893,2,C,177,19,,7675,38,COUNTER,,41452.09,9264.54,50716.63,845.28,20,4.47,60,Y,A,24185.61,24185.61,35,1,15,371868.36,12,86268.29,21.69,31.53,1352.59,17.61,24.14,691.9,7.17,0,,Retail Trade,N,Perak,Malay,F,MARRIED,MALAYSIAN,IT Executive,PhD,4557.26,C,,N,fail,pass,67248.41,N
2026-09-02,66671476,00000000199,800000000199,20260830,Approve,20260910,718,3,B,126,14,3,5273,81,MOBILE_APP,,63194.53,11754.18,74948.71,2081.91,5,6.2,36, ,A,15145.69,15145.69,37,3,17,219195.12,84,68316.12,26.88,28.61,1991.0,36.1,40.19,2176.0,558.98,1,2021,Financial Services,N,Perak,Malay,M,MARRIED,MALAYSIAN,IT Executive,Master Degree,4259.87,A,,N,fail,fail,74567.69,N
2026-09-02,67279821,00000000200,800000000200,20260830,Approve,20260902,720,4,A,164,28,1,4247,58,TELEMARKETING,,11439.34,5487.45,16926.79,156.73,30,5.33,108,Y,A,19885.73,19885.73,48,26,1,285455.4,60,135604.21,31.16,32.54,4522.24,29.56,40.61,189.89,183.56,5,,Manufacturing,N,Johor,Indian,M,MARRIED,MALAYSIAN,Lecturer,Bachelor Degree,2090.23,C,1,N,pass,fail,11732.74,N
2026-09-02,65139902,00000000201,800000000201,20260901,Approve,20260920,938,2,G,120,20,1,4830,68,PARTNER,,28825.08,3804.91,32629.99,906.39,10,4.4,36,N,A,22598.3,22598.3,43,23,5,364987.08,84,71628.92,18.99,27.58,5568.28,22.86,25.04,2924.71,306.49,3,2021,Retail Trade,Y,Selangor,Malay,M,DIVORCED,MALAYSIAN,Technician,SPM,4573.76,,1,N,fail,fail,42484.38,N
2026-09-02,25896810,00000000202,800000000202,20260831,Approve,20260910,919,4,B,134,15,,3894,50,PARTNER,,20820.14,4934.37,25754.51,429.24,0,4.74,60,-,A,17757.78,17757.78,49,31,27,276569.28,12,40952.83,27.74,32.85,1226.38,25.34,31.51,58.55,1229.49,0,,Transportation,Y,Selangor,Malay,M,SINGLE,MALAYSIAN,Supervisor,SPM,455.61,B,1,N,fail,fail,28470.82,N
2026-09-02,75837727,00000000203,800000000203,20260828,Approve,20260926,846,4,A,182,24,,6362,77,WEBSITE,,20262.99,5501.4,25764.39,429.41,20,5.43,60,Y,A,21901.62,21901.62,33,15,7,345784.92,36,66385.5,21.11,23.69,5945.74,21.81,26.88,287.94,1061.91,2,,Food & Beverage,N,Pahang,Chinese,F,MARRIED,MALAYSIAN,Security Guard,SPM,1464.13,B,1,Y,fail,pass,25965.14,N
2026-09-02,94649276,00000000204,800000000204,20260828,Approve,20260906,567,4,E,179,22,2,7164,36,COUNTER,,64448.49,34396.16,98844.65,915.23,30,5.93,108,Y,A,14605.38,14605.38,45,14,23,209206.32,84,118915.21,21.69,28.25,2529.79,33.16,35.06,1755.88,511.51,2,,Financial Services,N,Johor,Chinese,F,MARRIED,MALAYSIAN,Police Officer,SPM,802.85,C,1,N,fail,pass,71961.63,N
2026-09-02,36830448,00000000205,800000000205,20260831,Approve,20260920,770,4,C,157,22,1,5171,79,PARTNER,,63217.1,9956.69,73173.79,2032.61,30,5.25,36,N,A,19264.2,19264.2,26,0,8,288710.88,60,117283.02,17.54,20.65,3661.03,17.06,24.16,1757.11,570.8,0,,Professional Services,Y,Selangor,Chinese,F,SINGLE,MALAYSIAN,Army Personnel,STPM,4241.91,C,1,N,fail,fail,103137.86,Y
2026-09-02,92479493,00000000206,800000000206,20260827,Approve,20260909,360,2,C,195,12,2,3729,13,MOBILE_APP,,13180.9,3048.74,16229.64,450.82,20,7.71,36,N,A,2906.76,2906.76,59,15,20,44110.92,108,34254.02,41.48,48.96,4569.97,50.87,61.15,1505.18,1792.68,2,,Education,Y,Melaka,Chinese,M,MARRIED,MALAYSIAN,Technician,SPM,994.98,B,,N,fail,pass,13596.92,N
2026-09-02,71093757,00000000207,800000000207,20260827,Approve,20260926,551,1,G,135,18,2,9692,24,WEBSITE,,43698.54,14813.81,58512.35,975.21,10,6.78,60,N,A,3195.81,3195.81,47,9,23,46793.04,60,39557.58,28.05,33.66,5467.2,39.62,45.15,400.29,568.24,0,2026,Real Estate,N,Melaka,Chinese,M,SINGLE,MALAYSIAN,Clerk,SPM,3577.16,A,1,N,fail,fail,55739.36,N
2026-09-02,78816254,00000000208,800000000208,20260901,Approve,20261001,852,3,F,106,34,3,6956,20,COUNTER,,66547.69,15871.62,82419.31,1373.66,0,4.77,60, ,A,23858.25,23858.25,28,2,2,350854.68,84,60789.8,33.32,38.32,3232.85,36.25,37.98,2413.51,671.16,1,,Food & Beverage,Y,Selangor,Chinese,F,MARRIED,MALAYSIAN,Chef,SPM,3630.34,C,,N,fail,pass,68368.24,Y
2026-09-02,89370781,00000000209,800000000209,20260831,Approve,20260911,517,1,G,180,35,3,4786,53,COUNTER,,127106.14,76416.21,203522.35,1884.47,30,6.68,108,-,A,6953.06,6953.06,23,4,2,98241.6,84,41960.59,37.44,43.46,6670.99,39.38,47.7,2988.99,1470.79,1,,Wholesale,Y,Negeri Sembilan,Malay,M,SINGLE,MALAYSIAN,Retail Assistant,Bachelor Degree,4512.97,B,1,N,pass,fail,146367.43,Y
2026-09-02,51977398,00000000210,800000000210,20260826,Approve,20260917,513,3,A,168,16,3,8780,28,MOBILE_APP,,68326.95,41385.63,109712.58,1015.86,20,6.73,108, ,A,15729.8,15729.8,65,7,5,235244.4,12,156571.75,32.43,39.38,3968.08,42.65,50.27,1702.7,677.36,0,,Financial Services,Y,Selangor,Malay,F,SINGLE,MALAYSIAN,Police Officer,Diploma,950.15,B,,Y,fail,fail,69471.39,N
2026-09-02,61995300,00000000211,800000000211,20260827,Approve,20260912,558,1,C,120,19,1,1420,25,COUNTER,,8250.29,2437.96,10688.25,178.14,20,5.91,60,N,A,1809.95,1809.95,49,9,2,26918.88,84,14041.93,35.87,41.92,7640.73,39.53,40.64,1363.99,1569.73,0,,Plantation,Y,Johor,Malay,F,SINGLE,MALAYSIAN,Sales Executive,Bachelor Degree,3921.93,A,1,Y,fail,fail,9229.71,N
2026-09-02,77946312,00000000212,800000000212,20260901,Approve,20260922,836,3,C,132,27,,3974,92,WEBSITE,,70617.84,17795.7,88413.54,1473.56,5,5.04,60,N,A,16825.76,16825.76,56,32,34,232428.36,84,65162.41,18.07,19.46,3311.46,18.8,25.85,1349.72,87.17,0,,Wholesale,Y,Johor,Malay,F,SINGLE,MALAYSIAN,Lecturer,SPM,2498.67,B,,Y,fail,fail,84372.81,N
2026-09-02,57498827,00000000213,800000000213,20260831,Approve,20260914,969,3,D,116,10,1,8488,83,PARTNER,,68203.73,9125.66,77329.39,2148.04,5,4.46,36,N,A,21364.26,21364.26,53,15,2,314677.2,84,65217.72,22.46,29.7,1350.5,18.23,28.67,804.98,1211.7,0,,Financial Services,Y,Selangor,Chinese,M,SINGLE,MALAYSIAN,Police Officer,Master Degree,3611.13,,,Y,pass,fail,89487.55,N
2026-09-02,20004231,00000000214,800000000214,20260829,Approve,20260901,853,4,A,151,25,,9031,51,WEBSITE,,36389.22,18667.67,55056.89,509.79,20,5.7,108, ,A,20363.83,20363.83,36,14,2,297104.04,12,104747.75,20.22,27.44,1577.44,16.01,22.83,1435.02,994.32,3,2013,Professional Services,N,Selangor,Malay,F,MARRIED,MALAYSIAN,Sales Executive,Primary,4478.15,,1,N,pass,fail,58539.68,Y
2026-09-02,26367959,00000000215,800000000215,20260829,Approve,20260915,872,3,D,190,31,,5708,78,PARTNER,,68526.82,17165.97,85692.79,1428.21,5,5.01,60,-,A,16096.43,16096.43,60,28,25,233342.88,36,68684.06,19.55,29.36,4830.43,16.53,28.31,929.92,1129.0,2,,Plantation,Y,Pulau Pinang,Malay,M,DIVORCED,MALAYSIAN,Teacher,Bachelor Degree,2585.31,A,,Y,pass,fail,69970.67,N
2026-09-02,51485173,00000000216,800000000216,20260901,Approve,20260922,817,1,C,176,19,3,4852,95,COUNTER,,49121.36,15989.0,65110.36,775.12,0,4.65,84,Y,A,24427.21,24427.21,40,4,3,391189.32,60,124735.87,21.33,27.81,7778.96,26.72,34.48,739.26,1323.98,0,2015,Construction,Y,Sabah,Malay,M,SINGLE,MALAYSIAN,Clerk,Bachelor Degree,556.64,A,1,N,fail,pass,76125.71,N
2026-09-02,16618907,00000000217,800000000217,20260829,Approve,20260921,844,3,A,147,18,3,4626,59,TELEMARKETING,,101516.9,14953.44,116470.34,3235.29,0,4.91,36,-,A,23443.7,23443.7,49,4,26,351351.12,12,111209.19,21.93,23.99,7618.9,25.11,31.41,905.98,519.7,4,,Oil & Gas,N,Kelantan,Malay,M,MARRIED,MALAYSIAN,Supervisor,SPM,1379.7,C,,Y,fail,pass,107366.43,N
2026-09-02,20869023,00000000218,800000000218,20260827,Approve,20260829,874,3,E,115,23,3,2049,20,TELEMARKETING,,8952.18,4326.59,13278.77,122.95,5,5.37,108,-,A,6164.88,6164.88,59,32,35,88261.8,36,20850.46,20.37,29.48,2892.47,16.28,24.99,1489.8,1238.89,0,,Healthcare,N,Melaka,Malay,M,SINGLE,MALAYSIAN,Security Guard,Bachelor Degree,2998.47,,1,Y,pass,pass,11884.01,Y
2026-09-02,45450260,00000000219,800000000219,20260902,Approve,20260915,34,3,E,135,26,3,5303,62,TELEMARKETING,,81881.72,20511.37,102393.09,2844.25,20,8.35,36,N,A,6894.1,6894.1,55,34,2,108988.56,108,130279.94,51.19,53.14,3763.4,56.96,65.09,1454.85,1993.48,2,,Professional Services,N,Kelantan,Indian,M,WIDOWED,MALAYSIAN,Administrator,SPM,4205.13,B,1,Y,fail,pass,113018.89,Y
2026-09-02,26997859,00000000220,800000000220,20260901,Approve,20260925,495,1,G,117,15,,3418,81,MOBILE_APP,,74197.0,24151.12,98348.12,1639.14,20,6.51,60, ,A,8504.33,8504.33,55,18,6,123705.6,36,72446.49,32.82,36.59,3665.09,33.46,37.33,544.34,102.36,3,2017,Professional Services,Y,Selangor,Indian,F,MARRIED,MALAYSIAN,Businessman,Diploma,1954.05,A,1,Y,pass,fail,90291.72,Y
2026-09-02,72722957,00000000221,800000000221,20260827,Approve,20260922,992,2,G,129,32,,5967,31,TELEMARKETING,,61425.41,25595.97,87021.38,805.75,5,4.63,108,Y,A,17389.85,17389.85,43,25,19,277293.12,108,75234.47,19.87,27.54,709.74,17.96,22.27,2248.64,624.14,0,,Healthcare,Y,Kedah,Others,F,SINGLE,MALAYSIAN,Retail Assistant,Bachelor Degree,2461.01,,,Y,fail,fail,72613.49,Y
2026-09-02,87661636,00000000222,800000000222,20260830,Approve,20260903,836,2,C,192,15,1,4231,22,WEBSITE,,1263.95,559.68,1823.63,16.89,5,4.92,108,-,A,22665.65,22665.65,45,9,6,354803.88,108,153849.31,12.23,13.57,4104.99,9.77,16.02,2290.38,941.65,0,,Agriculture,N,Sabah,Malay,M,SINGLE,MALAYSIAN,Supervisor,SPM,2924.35,C,,Y,pass,fail,2035.0,Y
2026-09-02,78964039,00000000223,800000000223,20260826,Approve,20260909,607,1,G,145,28,,1052,79,MOBILE_APP,,25313.6,7176.41,32490.01,541.5,20,5.67,60, ,A,11255.54,11255.54,26,7,4,157242.6,36,73975.91,27.31,32.19,2226.21,36.39,37.89,43.18,766.72,1,,Government,N,Selangor,Chinese,M,MARRIED,MALAYSIAN,Factory Worker,Bachelor Degree,4033.59,B,1,N,fail,fail,29783.11,N
2026-09-02,21602842,00000000224,800000000224,20260901,Approve,20260928,813,3,D,140,14,2,4321,48,MOBILE_APP,,63915.06,31235.29,95150.35,881.02,10,5.43,108,N,A,24510.21,24510.21,57,29,25,379219.08,108,128322.63,19.01,22.96,2059.97,14.47,25.11,1001.84,1236.81,2,,Hospitality,Y,Terengganu,Chinese,F,MARRIED,MALAYSIAN,Factory Worker,No Formal Education,3035.15,C,,Y,pass,pass,70578.07,Y
2026-09-02,66313136,00000000225,800000000225,20260829,Approve,20260901,686,1,E,106,24,1,1861,67,WEBSITE,,106245.74,30705.02,136950.76,2282.51,20,5.78,60, ,A,24847.83,24847.83,32,2,0,380866.44,84,120182.33,23.3,32.16,1858.16,25.28,27.95,617.37,487.36,0,,Agriculture,N,Johor,Malay,M,SINGLE,MALAYSIAN,Doctor,SPM,527.55,,1,Y,fail,fail,142404.3,N
2026-09-02,20159797,00000000226,800000000226,20260829,Approve,20260905,896,3,A,115,18,3,5769,35,COUNTER,,76054.13,23264.96,99319.09,1182.37,0,4.37,84, ,A,24959.64,24959.64,38,7,19,381045.24,108,48976.59,15.07,19.88,3651.39,15.32,21.16,1603.76,1586.7,0,2017,Food & Beverage,Y,Selangor,Chinese,M,SINGLE,MALAYSIAN,Factory Worker,Bachelor Degree,1017.19,C,1,Y,fail,pass,77201.57,N
2026-09-02,19849505,00000000227,800000000227,20260829,Approve,20260903,779,2,B,194,21,2,7312,32,MOBILE_APP,,25760.56,11731.36,37491.92,347.15,20,5.06,108,Y,A,20672.17,20672.17,51,19,10,297218.88,12,87030.07,12.96,19.73,4369.93,19.19,20.31,2273.33,1218.39,0,,Healthcare,N,Sabah,Malay,F,SINGLE,MALAYSIAN,IT Executive,SPM,1741.11,B,,N,pass,fail,33197.78,N
2026-09-02,10774133,00000000228,800000000228,20260827,Approve,20260925,769,4,C,159,24,3,5523,68,PARTNER,,114116.29,54330.77,168447.06,1559.69,20,5.29,108,Y,A,23248.74,23248.74,27,7,0,331677.48,12,76609.04,22.96,25.25,4144.81,22.75,27.46,246.96,1713.66,0,2019,Construction,Y,Kuala Lumpur,Malay,F,SINGLE,MALAYSIAN,Contractor,SPM,646.86,A,1,Y,fail,pass,124487.51,Y
2026-09-02,16714649,00000000229,800000000229,20260830,Approve,20260921,903,3,B,183,30,1,9776,71,TELEMARKETING,,76006.36,24261.23,100267.59,1193.66,5,4.56,84,-,A,18286.72,18286.72,52,20,28,261858.36,108,33757.11,11.47,17.41,694.17,16.9,18.75,1102.65,172.65,1,,Food & Beverage,N,Selangor,Malay,F,SINGLE,MALAYSIAN,Civil Servant,SPM,1965.11,B,,Y,fail,pass,97158.83,N
2026-09-02,99119044,00000000230,800000000230,20260827,Approve,20260827,464,3,F,135,16,3,1546,55,PARTNER,,133344.02,28362.27,161706.29,4491.84,0,7.09,36,N,A,4387.96,4387.96,54,27,19,60892.68,60,25960.82,35.72,39.57,7036.43,43.75,46.42,1994.65,1687.29,0,,Food & Beverage,N,Sarawak,Indian,M,SINGLE,MALAYSIAN,Army Personnel,Diploma,3711.61,B,1,Y,pass,fail,135971.08,N
2026-09-02,37053102,00000000231,800000000231,20260829,Approve,20260912,547,4,A,163,31,2,5790,95,WEBSITE,,56097.97,10164.95,66262.92,1840.64,20,6.04,36,Y,A,16553.21,16553.21,32,0,7,247035.36,84,191711.67,32.24,36.8,4200.07,42.99,44.27,2589.99,247.64,3,,Hospitality,N,Selangor,Malay,M,DIVORCED,MALAYSIAN,Accountant,Diploma,3591.93,A,,N,fail,fail,86569.25,Y
2026-09-02,60371558,00000000232,800000000232,20260830,Approve,20260926,704,1,F,174,21,,2978,73,PARTNER,,130162.58,32345.4,162507.98,2708.47,30,4.97,60, ,A,14615.41,14615.41,57,28,28,216703.8,84,51882.26,24.44,26.81,7066.74,27.98,32.22,1720.51,617.25,3,,Plantation,Y,Selangor,Others,M,MARRIED,MALAYSIAN,Administrator,SPM,669.08,C,,N,pass,fail,131459.56,Y
2026-09-02,86893142,00000000233,800000000233,20260827,Approve,20260908,900,1,A,109,10,3,8102,71,COUNTER,,74462.48,15227.58,89690.06,1494.83,5,4.09,60,Y,A,23813.06,23813.06,54,21,22,344880.96,36,54588.49,27.06,28.86,5103.95,23.36,32.68,757.38,1593.63,0,,Wholesale,Y,Kelantan,Malay,F,SINGLE,MALAYSIAN,Army Personnel,Diploma,3180.69,,1,Y,pass,pass,86391.61,N
2026-09-02,14306326,00000000234,800000000234,20260830,Approve,20260903,550,2,C,171,32,1,1059,53,COUNTER,,81698.29,46469.99,128168.28,1186.74,0,6.32,108,-,A,18315.2,18315.2,58,25,0,282474.72,36,148399.78,37.27,46.22,5856.79,39.05,46.31,1910.29,1779.45,2,2022,Transportation,Y,Selangor,Indian,M,WIDOWED,MALAYSIAN,Retail Assistant,SPM,3585.95,,1,Y,pass,fail,124053.64,Y
2026-09-02,34019729,00000000235,800000000235,20260901,Approve,20260915,740,3,F,126,26,2,1376,25,WEBSITE,,35025.5,5695.15,40720.65,1131.13,0,5.42,36,N,A,16478.06,16478.06,26,1,7,245745.72,60,101999.24,24.27,30.91,6393.35,25.93,34.05,1197.24,1457.3,2,,Healthcare,Y,Melaka,Indian,M,MARRIED,MALAYSIAN,Police Officer,Certificate,3643.84,A,,N,fail,fail,37455.7,Y
2026-09-02,27313846,00000000236,800000000236,20260902,Approve,20260904,892,4,F,113,11,,3161,87,COUNTER,,12752.74,3927.84,16680.58,198.58,5,4.4,84,-,A,22327.29,22327.29,62,4,35,343614.6,60,64434.86,10.48,13.14,5910.17,6.74,13.0,2222.73,1266.07,0,,Wholesale,Y,Kuala Lumpur,Chinese,F,SINGLE,MALAYSIAN,Retail Assistant,PhD,122.66,B,1,N,fail,fail,14453.82,Y
2026-09-02,89832858,00000000237,800000000237,20260827,Approve,20260922,948,2,G,158,12,1,9212,19,TELEMARKETING,,15716.39,3324.02,19040.41,317.34,20,4.23,60,-,A,15450.42,15450.42,52,17,32,219442.56,108,47514.22,17.64,21.02,1596.28,22.99,25.28,1211.91,1843.94,0,,Telecommunications,N,Kuala Lumpur,Malay,M,SINGLE,MALAYSIAN,Clerk,SPM,2591.75,A,1,N,fail,fail,23710.36,N
2026-09-02,67608008,00000000238,800000000238,20260826,Approve,20260911,911,3,C,171,20,1,6843,24,TELEMARKETING,,75749.52,35791.65,111541.17,1032.79,5,5.25,108, ,A,19392.07,19392.07,57,8,7,306364.44,84,117131.58,29.48,33.4,1538.29,33.18,36.87,842.82,1232.34,1,,Manufacturing,N,Melaka,Malay,M,MARRIED,MALAYSIAN,Police Officer,SPM,2463.77,C,1,N,pass,fail,122732.51,N
2026-09-02,79726479,00000000239,800000000239,20260831,Approve,20260929,489,3,B,181,18,,8417,64,TELEMARKETING,,106197.8,42001.23,148199.03,1764.27,5,5.65,84,Y,A,13554.3,13554.3,51,24,4,200264.04,12,62275.44,23.3,29.24,4733.54,32.31,37.73,1044.06,1048.05,1,,Transportation,N,Selangor,Malay,M,MARRIED,MALAYSIAN,Manager,Bachelor Degree,67.23,B,1,Y,pass,fail,145679.19,N
2026-09-02,27864633,00000000240,800000000240,20260901,Approve,20260902,579,1,D,188,28,,9422,86,COUNTER,,31342.34,9653.44,40995.78,683.26,20,6.16,60,N,A,10551.07,10551.07,49,4,18,163391.16,36,67709.71,21.07,23.78,5348.89,19.53,27.04,2215.2,195.11,0,,Education,Y,Kuala Lumpur,Malay,M,SINGLE,MALAYSIAN,Self-Employed,SPM,4047.88,,,N,fail,pass,36188.61,Y
2026-09-02,89620625,00000000241,800000000241,20260901,Approve,20260906,827,4,C,117,10,,4670,99,MOBILE_APP,,2285.69,819.19,3104.88,36.96,10,5.12,84,-,A,22874.32,22874.32,35,0,7,368906.4,36,120475.3,21.27,29.56,1387.16,30.16,31.58,838.12,857.22,1,2018,Education,N,Sarawak,Chinese,M,DIVORCED,MALAYSIAN,Accountant,Certificate,2023.52,B,,N,fail,fail,3710.45,Y
2026-09-02,34990046,00000000242,800000000242,20260902,Approve,20260917,905,3,F,196,20,2,9213,78,WEBSITE,,59664.23,20381.3,80045.53,952.92,5,4.88,84,-,A,20577.98,20577.98,38,11,14,309630.36,12,78724.94,6.89,13.31,1600.06,6.52,8.25,2187.57,1600.82,0,,Construction,Y,Johor,Chinese,M,SINGLE,MALAYSIAN,IT Executive,Master Degree,2860.72,,,N,fail,pass,69552.11,N
2026-09-02,39042654,00000000243,800000000243,20260902,Approve,20260925,849,2,D,184,27,1,3879,42,MOBILE_APP,,27472.04,10557.5,38029.54,452.73,30,5.49,84,N,A,22314.06,22314.06,50,16,24,333261.6,84,86162.53,13.27,22.36,3534.83,10.72,19.71,2872.23,451.65,4,2017,Professional Services,Y,Johor,Malay,F,MARRIED,MALAYSIAN,Accountant,SPM,3118.64,B,,Y,fail,fail,45139.75,N
2026-09-02,91964794,00000000244,800000000244,20260902,Approve,20260928,569,1,E,118,20,3,6856,56,MOBILE_APP,,81430.17,23004.02,104434.19,1740.57,5,5.65,60,-,A,18747.23,18747.23,58,7,28,283297.92,84,128456.92,33.03,42.01,6189.08,30.34,39.66,2094.59,1030.97,4,,Hospitality,Y,Kedah,Malay,M,MARRIED,MALAYSIAN,Supervisor,STPM,1386.7,,1,Y,pass,fail,101093.95,N
